call_id,actor_id,partner_id,speech_activity_actor,speech_activity_partner,tfo_actor,tfo_partner,overlap_actor,overlap_partner,pauses_actor,pauses_partner,my_turn_length_actor,my_turn_length_partner,your_turn_length_actor,your_turn_length_partner,conv_length_actor,conv_length_partner,turn_overlap_gap_actor,turn_overlap_gap_partner,topic_diversity_actor,topic_diversity_partner,speak_quickly_actor,speak_quickly_partner,you_total_talk_time_actor,you_total_talk_time_partner,how_enjoyable_actor,how_enjoyable_partner,conversationalist_actor,conversationalist_partner,conv_leader_actor,conv_leader_partner,i_like_you_actor,i_like_you_partner,you_like_me_actor,you_like_me_partner,in_common_actor,in_common_partner,smiles_actor,smiles_partner,laughter_actor,laughter_partner,questions_actor,questions_partner,nods_actor,nods_partner,verbal_feedback_actor,verbal_feedback_partner,you_are_intelligent_actor,you_are_quickwitted_actor,you_are_competent_actor,you_are_kind_actor,you_are_friendly_actor,you_are_warm_actor,you_are_humble_actor,you_are_giving_actor,you_are_fair_actor,you_are_trustworthy_actor,you_are_agreeable_actor,you_are_playful_actor,you_are_polite_actor,you_are_intelligent_partner,you_are_quickwitted_partner,you_are_competent_partner,you_are_kind_partner,you_are_friendly_partner,you_are_warm_partner,you_are_humble_partner,you_are_giving_partner,you_are_fair_partner,you_are_trustworthy_partner,you_are_agreeable_partner,you_are_playful_partner,you_are_polite_partner,i_disclosed_actor,i_disclosed_partner,you_disclosed_actor,you_disclosed_partner,i_am_good_listener_actor,i_am_good_listener_partner,you_are_good_listener_actor,you_are_good_listener_partner
a6f97713-f548-4833-9f9d-62f25dc91a44,5ea3310bf9c4f828f0c909c5,5e097142864020244036e40d,0.339,0.498,0.17,0.268,0.027,0.019,0.107,0.167,5.0,6.0,6.0,5.0,27.0,26.0,6.0,3.0,5.0,5.0,2.0,4.0,60.0,40.0,7.0,8.0,95.0,70.0,3.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,1.0,6.0,3.0,6.0,4.0,6.0,1.0,3.0,1.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,5.0,9.0,5.0,9.0,5.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,6.0,9.0,8.0,7.0,5.0,7.0,6.0,5.0,8.0,4.0,9.0,6.0,9.0,7.0
a6f97713-f548-4833-9f9d-62f25dc91a44,5e097142864020244036e40d,5ea3310bf9c4f828f0c909c5,0.498,0.339,0.268,0.17,0.019,0.027,0.167,0.107,6.0,5.0,5.0,6.0,26.0,27.0,3.0,6.0,5.0,5.0,4.0,2.0,40.0,60.0,8.0,7.0,70.0,95.0,5.0,3.0,5.0,6.0,5.0,5.0,4.0,4.0,6.0,1.0,6.0,3.0,6.0,4.0,3.0,1.0,3.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,6.0,9.0,8.0,7.0,5.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,5.0,9.0,5.0,9.0,5.0,9.0,5.0,6.0,4.0,8.0,6.0,9.0,7.0,9.0
adba8838-0c7e-4013-9734-46dfd60dd668,5bcc60b95c2b810001dc68e2,5c3a1ef5e57f0500018506c0,0.225,0.237,1.223,0.806,0.03,0.02,0.474,0.446,5.0,7.0,5.0,3.0,25.0,25.0,5.0,3.0,5.0,5.0,5.0,4.0,60.0,40.0,6.0,6.0,55.0,42.0,7.0,1.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,2.0,5.0,2.0,7.0,3.0,3.0,6.0,5.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0,6.0,8.0,7.0
adba8838-0c7e-4013-9734-46dfd60dd668,5c3a1ef5e57f0500018506c0,5bcc60b95c2b810001dc68e2,0.237,0.225,0.806,1.223,0.02,0.03,0.446,0.474,7.0,5.0,3.0,5.0,25.0,25.0,3.0,5.0,5.0,5.0,4.0,5.0,40.0,60.0,6.0,6.0,42.0,55.0,1.0,7.0,5.0,5.0,4.0,4.0,5.0,5.0,2.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,5.0,6.0,5.0,6.0,7.0,7.0,8.0
f20b9d00-011b-4458-89e5-5c671e403f95,5ea714d0ba872d0cc55cdd79,5e1882adfd7db4158998b5f0,0.319,0.456,0.302,0.107,0.09,0.063,0.229,0.216,5.0,8.0,6.0,2.0,32.0,30.0,5.0,8.0,5.0,3.0,4.0,3.0,60.0,25.0,7.0,6.0,63.0,35.0,7.0,1.0,6.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,7.0,3.0,4.0,5.0,3.0,5.0,8.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0,6.0,8.0,5.0,6.0,8.0,4.0,6.0,7.0,6.0,6.0,7.0,5.0,6.0,7.0,7.0,3.0,8.0,4.0,7.0,5.0,2.0,7.0,5.0,7.0,7.0
f20b9d00-011b-4458-89e5-5c671e403f95,5e1882adfd7db4158998b5f0,5ea714d0ba872d0cc55cdd79,0.456,0.319,0.107,0.302,0.063,0.09,0.216,0.229,8.0,5.0,2.0,6.0,30.0,32.0,8.0,5.0,3.0,5.0,3.0,4.0,25.0,60.0,6.0,7.0,35.0,63.0,1.0,7.0,5.0,6.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,7.0,5.0,4.0,5.0,3.0,8.0,4.0,6.0,7.0,6.0,6.0,7.0,5.0,6.0,7.0,7.0,3.0,8.0,8.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0,6.0,8.0,5.0,6.0,7.0,4.0,2.0,5.0,5.0,7.0,7.0,7.0
422209b1-bd5c-4bd4-9f68-760bb1b54b9e,5dd352c51c219b35931aefd1,5dd0103cb2204f108c201552,0.309,0.505,0.26,0.352,0.083,0.052,0.143,0.148,5.0,5.0,5.0,5.0,25.0,25.0,5.0,5.0,4.0,5.0,5.0,5.0,50.0,50.0,8.0,7.0,95.0,77.0,6.0,5.0,7.0,6.0,7.0,6.0,8.0,6.0,5.0,5.0,5.0,4.0,8.0,5.0,3.0,5.0,4.0,5.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,7.0,5.0,7.0,5.0,7.0,7.0,8.0,8.0
422209b1-bd5c-4bd4-9f68-760bb1b54b9e,5dd0103cb2204f108c201552,5dd352c51c219b35931aefd1,0.505,0.309,0.352,0.26,0.052,0.083,0.148,0.143,5.0,5.0,5.0,5.0,25.0,25.0,5.0,5.0,5.0,4.0,5.0,5.0,50.0,50.0,7.0,8.0,77.0,95.0,5.0,6.0,6.0,7.0,6.0,7.0,6.0,8.0,5.0,5.0,4.0,5.0,5.0,8.0,5.0,3.0,5.0,4.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,5.0,7.0,5.0,7.0,7.0,7.0,8.0,8.0
6367b953-4460-45e6-9169-4c73e3964ede,5d0eb8f40c09d600174dca28,5e7cb742d29f7530898fb99d,0.341,0.603,0.016,0.078,0.174,0.069,0.075,0.113,5.0,5.0,5.0,4.0,26.0,26.0,4.0,4.0,5.0,5.0,1.0,4.0,50.0,40.0,9.0,8.0,92.0,88.0,7.0,3.0,7.0,7.0,6.0,6.0,8.0,6.0,5.0,5.0,5.0,5.0,9.0,3.0,5.0,5.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,6.0,8.0,7.0,7.0,7.0,7.0,6.0,6.0,8.0,7.0
6367b953-4460-45e6-9169-4c73e3964ede,5e7cb742d29f7530898fb99d,5d0eb8f40c09d600174dca28,0.603,0.341,0.078,0.016,0.069,0.174,0.113,0.075,5.0,5.0,4.0,5.0,26.0,26.0,4.0,4.0,5.0,5.0,4.0,1.0,40.0,50.0,8.0,9.0,88.0,92.0,3.0,7.0,7.0,7.0,6.0,6.0,6.0,8.0,5.0,5.0,5.0,5.0,3.0,9.0,5.0,5.0,4.0,4.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,6.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0
ea166258-9411-444c-8433-0868e36d8923,5cef4881fb09f7000157f151,5f4a4da1575d605c43bef871,0.288,0.38,0.461,0.379,0.004,0.008,0.35,0.273,5.0,5.0,5.0,5.0,30.0,27.0,4.0,5.0,6.0,5.0,3.0,5.0,55.0,50.0,8.0,9.0,94.0,100.0,7.0,5.0,7.0,7.0,7.0,7.0,6.0,6.0,8.0,5.0,7.0,5.0,9.0,5.0,1.0,1.0,1.0,5.0,7.0,7.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,6.0,9.0,6.0,2.0,8.0,2.0,9.0,8.0,9.0,8.0
ea166258-9411-444c-8433-0868e36d8923,5f4a4da1575d605c43bef871,5cef4881fb09f7000157f151,0.38,0.288,0.379,0.461,0.008,0.004,0.273,0.35,5.0,5.0,5.0,5.0,27.0,30.0,5.0,4.0,5.0,6.0,5.0,3.0,50.0,55.0,9.0,8.0,100.0,94.0,5.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,8.0,5.0,7.0,5.0,9.0,1.0,1.0,5.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,6.0,9.0,7.0,7.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.0,6.0,2.0,8.0,8.0,9.0,8.0,9.0
824c8d5a-0504-4a2d-986c-6494469e2c86,5f2712b3488e134d570bc387,59296fb2e8a7ff000163f033,0.493,0.322,0.307,0.155,0.02,0.037,0.182,0.133,6.0,5.0,5.0,5.0,30.0,34.0,3.0,5.0,5.0,5.0,3.0,5.0,35.0,50.0,9.0,7.0,91.0,94.0,4.0,5.0,7.0,5.0,6.0,5.0,9.0,7.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,2.0,5.0,8.0,8.0,9.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,4.0,7.0,4.0,7.0,7.0,7.0,9.0,7.0
824c8d5a-0504-4a2d-986c-6494469e2c86,59296fb2e8a7ff000163f033,5f2712b3488e134d570bc387,0.322,0.493,0.155,0.307,0.037,0.02,0.133,0.182,5.0,6.0,5.0,5.0,34.0,30.0,5.0,3.0,5.0,5.0,5.0,3.0,50.0,35.0,7.0,9.0,94.0,91.0,5.0,4.0,5.0,7.0,5.0,6.0,7.0,9.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,2.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,8.0,8.0,9.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,9.0,7.0,4.0,7.0,4.0,7.0,7.0,7.0,9.0
47617931-c2c7-4ae5-8648-5a9aab0498e9,5ee9d0dfab4d21000ae469c7,5e2f4df549436751a44c8d8e,0.49,0.279,0.28,0.39,0.04,0.082,0.158,0.212,8.0,5.0,2.0,5.0,25.0,25.0,5.0,5.0,5.0,5.0,5.0,1.0,30.0,55.0,9.0,7.0,91.0,59.0,1.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,1.0,3.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,6.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,7.0,6.0,9.0,8.0,7.0,6.0,6.0,9.0,6.0,8.0,6.0
47617931-c2c7-4ae5-8648-5a9aab0498e9,5e2f4df549436751a44c8d8e,5ee9d0dfab4d21000ae469c7,0.279,0.49,0.39,0.28,0.082,0.04,0.212,0.158,5.0,8.0,5.0,2.0,25.0,25.0,5.0,5.0,5.0,5.0,1.0,5.0,55.0,30.0,7.0,9.0,59.0,91.0,6.0,1.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,3.0,1.0,8.0,6.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,7.0,6.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,8.0,6.0,6.0,6.0,9.0,6.0,8.0
feec1858-a662-42b2-b617-78a790748186,5cb60f1eefd4130001bbfdb7,5d84d74aba692b001d6708b3,0.322,0.317,0.233,0.239,0.047,0.128,0.431,0.183,9.0,3.0,1.0,6.0,29.0,30.0,5.0,4.0,5.0,6.0,2.0,3.0,40.0,65.0,7.0,7.0,85.0,90.0,5.0,8.0,5.0,6.0,4.0,3.0,2.0,6.0,7.0,4.0,5.0,3.0,8.0,8.0,2.0,3.0,2.0,2.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,7.0,5.0,6.0,5.0,5.0,7.0,7.0,8.0
feec1858-a662-42b2-b617-78a790748186,5d84d74aba692b001d6708b3,5cb60f1eefd4130001bbfdb7,0.317,0.322,0.239,0.233,0.128,0.047,0.183,0.431,3.0,9.0,6.0,1.0,30.0,29.0,4.0,5.0,6.0,5.0,3.0,2.0,65.0,40.0,7.0,7.0,90.0,85.0,8.0,5.0,6.0,5.0,3.0,4.0,6.0,2.0,4.0,7.0,3.0,5.0,8.0,8.0,3.0,2.0,2.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,5.0,7.0,5.0,6.0,7.0,5.0,8.0,7.0
00ae2f18-9599-4df6-8e3a-6936c86b97f0,5dcf6037b103ee09ffb24ad9,5cf274cb201b8000190c85cd,0.389,0.346,0.28,0.278,0.042,0.039,0.281,0.137,5.0,5.0,5.0,5.0,30.0,35.0,5.0,5.0,5.0,5.0,5.0,2.0,55.0,40.0,8.0,8.0,80.0,85.0,6.0,4.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,7.0,5.0,7.0,3.0,3.0,5.0,5.0,5.0,8.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,7.0,8.0,7.0,8.0,8.0
00ae2f18-9599-4df6-8e3a-6936c86b97f0,5cf274cb201b8000190c85cd,5dcf6037b103ee09ffb24ad9,0.346,0.389,0.278,0.28,0.039,0.042,0.137,0.281,5.0,5.0,5.0,5.0,35.0,30.0,5.0,5.0,5.0,5.0,2.0,5.0,40.0,55.0,8.0,8.0,85.0,80.0,4.0,6.0,6.0,7.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,7.0,3.0,7.0,5.0,3.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,7.0,6.0,7.0,8.0,8.0,8.0
2d3b2c02-ec0e-4be1-bd11-5cead2bdfd81,5e7e70c583c34c53f6c643db,5dad225f000b3700186ed71b,0.304,0.508,0.284,0.279,0.061,0.03,0.18,0.127,4.0,7.0,6.0,3.0,28.0,26.0,3.0,4.0,4.0,5.0,3.0,1.0,50.0,35.0,7.0,7.0,85.0,57.0,5.0,1.0,6.0,7.0,5.0,5.0,4.0,6.0,5.0,6.0,5.0,3.0,5.0,3.0,5.0,9.0,5.0,6.0,7.0,5.0,9.0,9.0,9.0,9.0,8.0,9.0,7.0,8.0,9.0,4.0,8.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,7.0,9.0,8.0,9.0,6.0,9.0,4.0,3.0,5.0,3.0,7.0,4.0,8.0,8.0
2d3b2c02-ec0e-4be1-bd11-5cead2bdfd81,5dad225f000b3700186ed71b,5e7e70c583c34c53f6c643db,0.508,0.304,0.279,0.284,0.03,0.061,0.127,0.18,7.0,4.0,3.0,6.0,26.0,28.0,4.0,3.0,5.0,4.0,1.0,3.0,35.0,50.0,7.0,7.0,57.0,85.0,1.0,5.0,7.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,3.0,5.0,3.0,5.0,9.0,5.0,6.0,5.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,7.0,9.0,8.0,9.0,6.0,9.0,7.0,5.0,9.0,9.0,9.0,9.0,8.0,9.0,7.0,8.0,9.0,4.0,8.0,3.0,4.0,3.0,5.0,4.0,7.0,8.0,8.0
a7602f19-a879-4ec7-8653-dfb750095c6e,5e820a4e26ed71918013d860,5edff301000fa631c7b5bd3b,0.451,0.366,0.214,0.145,0.067,0.064,0.219,0.106,5.0,5.0,5.0,5.0,28.0,25.0,5.0,5.0,6.0,5.0,5.0,4.0,45.0,50.0,6.0,9.0,50.0,92.0,4.0,5.0,5.0,7.0,5.0,6.0,5.0,9.0,5.0,4.0,4.0,4.0,4.0,6.0,5.0,4.0,4.0,5.0,9.0,7.0,9.0,8.0,8.0,8.0,7.0,7.0,7.0,9.0,7.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,6.0,5.0,6.0,7.0,6.0,7.0,6.0
a7602f19-a879-4ec7-8653-dfb750095c6e,5edff301000fa631c7b5bd3b,5e820a4e26ed71918013d860,0.366,0.451,0.145,0.214,0.064,0.067,0.106,0.219,5.0,5.0,5.0,5.0,25.0,28.0,5.0,5.0,5.0,6.0,4.0,5.0,50.0,45.0,9.0,6.0,92.0,50.0,5.0,4.0,7.0,5.0,6.0,5.0,9.0,5.0,4.0,5.0,4.0,4.0,6.0,4.0,4.0,5.0,5.0,4.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,9.0,8.0,8.0,8.0,7.0,7.0,7.0,9.0,7.0,6.0,9.0,6.0,7.0,6.0,5.0,6.0,7.0,6.0,7.0
6ff06445-48e2-40e6-8833-0d73489714a9,5eb86384ed81047c65376aea,5eed8bec94fa2f1be77c189a,0.272,0.543,0.267,0.214,0.074,0.03,0.156,0.112,5.0,8.0,5.0,2.0,29.0,26.0,4.0,2.0,5.0,5.0,4.0,1.0,60.0,30.0,8.0,7.0,85.0,100.0,4.0,2.0,7.0,7.0,6.0,5.0,7.0,4.0,5.0,5.0,5.0,4.0,4.0,1.0,4.0,5.0,5.0,5.0,7.0,7.0,7.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,5.0,7.0,6.0,6.0,7.0,4.0,7.0,9.0
6ff06445-48e2-40e6-8833-0d73489714a9,5eed8bec94fa2f1be77c189a,5eb86384ed81047c65376aea,0.543,0.272,0.214,0.267,0.03,0.074,0.112,0.156,8.0,5.0,2.0,5.0,26.0,29.0,2.0,4.0,5.0,5.0,1.0,4.0,30.0,60.0,7.0,8.0,100.0,85.0,2.0,4.0,7.0,7.0,5.0,6.0,4.0,7.0,5.0,5.0,4.0,5.0,1.0,4.0,5.0,4.0,5.0,5.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,7.0,5.0,6.0,6.0,4.0,7.0,9.0,7.0
2eb1256f-ddc8-4295-bde5-c77d36f82b6b,5d49a0b751695e0001a188a8,5f657048f1af6f0fac94a852,0.389,0.461,0.145,0.228,0.042,0.046,0.115,0.158,5.0,7.0,5.0,5.0,27.0,25.0,5.0,3.0,5.0,5.0,7.0,3.0,50.0,40.0,9.0,7.0,71.0,66.0,5.0,8.0,7.0,7.0,7.0,5.0,6.0,5.0,5.0,4.0,5.0,4.0,3.0,9.0,5.0,1.0,5.0,1.0,8.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,9.0,9.0,5.0,6.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,8.0,6.0,7.0,6.0,3.0,9.0,7.0,9.0,9.0
2eb1256f-ddc8-4295-bde5-c77d36f82b6b,5f657048f1af6f0fac94a852,5d49a0b751695e0001a188a8,0.461,0.389,0.228,0.145,0.046,0.042,0.158,0.115,7.0,5.0,5.0,5.0,25.0,27.0,3.0,5.0,5.0,5.0,3.0,7.0,40.0,50.0,7.0,9.0,66.0,71.0,8.0,5.0,7.0,7.0,5.0,7.0,5.0,6.0,4.0,5.0,4.0,5.0,9.0,3.0,1.0,5.0,1.0,5.0,5.0,6.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,9.0,9.0,7.0,6.0,3.0,6.0,7.0,9.0,9.0,9.0
fcdd8b20-100e-42a9-b790-ddd606f6bbe4,5f74d520b30576105d455fcf,56df9a836b4093000bd896c7,0.422,0.42,0.139,0.196,0.038,0.043,0.147,0.142,5.0,6.0,5.0,4.0,26.0,26.0,5.0,6.0,6.0,5.0,5.0,4.0,50.0,50.0,7.0,6.0,20.0,70.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,6.0,4.0,5.0,3.0,4.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,6.0,7.0,7.0,8.0,6.0,7.0,9.0,6.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,7.0,7.0,7.0,9.0,3.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0
fcdd8b20-100e-42a9-b790-ddd606f6bbe4,56df9a836b4093000bd896c7,5f74d520b30576105d455fcf,0.42,0.422,0.196,0.139,0.043,0.038,0.142,0.147,6.0,5.0,4.0,5.0,26.0,26.0,6.0,5.0,5.0,6.0,4.0,5.0,50.0,50.0,6.0,7.0,70.0,20.0,5.0,4.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,6.0,4.0,5.0,4.0,4.0,3.0,9.0,6.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,7.0,7.0,7.0,9.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,6.0,7.0,7.0,8.0,6.0,7.0,7.0,3.0,4.0,5.0,7.0,7.0,7.0,7.0
bfa73b4c-5b45-4c17-9fe4-8b4f397654e6,5bd63dfb860b840001dc249e,5ea8be59a6081b141edb65b7,0.297,0.251,1.353,1.15,0.009,0.023,0.241,0.395,4.0,4.0,6.0,6.0,34.0,34.0,5.0,6.0,7.0,7.0,4.0,5.0,52.0,48.0,9.0,6.0,83.0,75.0,5.0,6.0,7.0,5.0,5.0,5.0,6.0,7.0,5.0,4.0,5.0,4.0,4.0,6.0,4.0,5.0,5.0,4.0,8.0,8.0,8.0,9.0,9.0,9.0,6.0,5.0,5.0,7.0,7.0,8.0,9.0,8.0,6.0,8.0,8.0,8.0,8.0,4.0,6.0,6.0,6.0,5.0,6.0,7.0,4.0,3.0,4.0,3.0,7.0,7.0,7.0,7.0
bfa73b4c-5b45-4c17-9fe4-8b4f397654e6,5ea8be59a6081b141edb65b7,5bd63dfb860b840001dc249e,0.251,0.297,1.15,1.353,0.023,0.009,0.395,0.241,4.0,4.0,6.0,6.0,34.0,34.0,6.0,5.0,7.0,7.0,5.0,4.0,48.0,52.0,6.0,9.0,75.0,83.0,6.0,5.0,5.0,7.0,5.0,5.0,7.0,6.0,4.0,5.0,4.0,5.0,6.0,4.0,5.0,4.0,4.0,5.0,8.0,6.0,8.0,8.0,8.0,8.0,4.0,6.0,6.0,6.0,5.0,6.0,7.0,8.0,8.0,8.0,9.0,9.0,9.0,6.0,5.0,5.0,7.0,7.0,8.0,9.0,3.0,4.0,3.0,4.0,7.0,7.0,7.0,7.0
de94539b-74a2-4bf5-bb61-f08c723d460e,5e9c97d06897c703fb05e12c,5c0017c8f4fb890001d68650,0.449,0.381,0.26,0.188,0.037,0.062,0.14,0.17,4.0,5.0,6.0,5.0,30.0,39.0,5.0,5.0,5.0,5.0,2.0,4.0,50.0,55.0,9.0,9.0,92.0,71.0,5.0,4.0,7.0,7.0,7.0,5.0,6.0,5.0,3.0,6.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,5.0,9.0,9.0,9.0,8.0,7.0,9.0,8.0,9.0,8.0,7.0,8.0,8.0,7.0,7.0,6.0,8.0,8.0,6.0,7.0,6.0,8.0,8.0,8.0,8.0
de94539b-74a2-4bf5-bb61-f08c723d460e,5c0017c8f4fb890001d68650,5e9c97d06897c703fb05e12c,0.381,0.449,0.188,0.26,0.062,0.037,0.17,0.14,5.0,4.0,5.0,6.0,39.0,30.0,5.0,5.0,5.0,5.0,4.0,2.0,55.0,50.0,9.0,9.0,71.0,92.0,4.0,5.0,7.0,7.0,5.0,7.0,5.0,6.0,6.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,8.0,7.0,9.0,8.0,9.0,8.0,7.0,8.0,8.0,7.0,7.0,6.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,5.0,9.0,9.0,9.0,6.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0
c37ef4a4-90e3-496e-af0a-9af87cc05931,5d3515c39ce6590017010766,5ec5e401a6c1eb663c46efcc,0.544,0.331,0.211,0.209,0.021,0.131,0.074,0.198,5.0,4.0,5.0,6.0,26.0,26.0,5.0,5.0,5.0,5.0,5.0,6.0,50.0,55.0,9.0,6.0,90.0,77.0,5.0,7.0,7.0,5.0,7.0,4.0,8.0,4.0,5.0,7.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,8.0,7.0,9.0,9.0,9.0,7.0,5.0,6.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,9.0,8.0,9.0,8.0
